run_id,name,gender,race,major,query_response_raw,query_response
44919,Mr.  ,Man,None-Control,Communication,,
44920,Mr.  ,Man,None-Control,Communication,,
44921,Mr.  ,Man,None-Control,Communication,,
44922,Mr.  ,Man,None-Control,History,,
44923,Mr.  ,Man,None-Control,History,,
44924,Mr.  ,Man,None-Control,History,,
44925,Mr.  ,Man,None-Control,History,,
44926,Mr.  ,Man,None-Control,History,,
44927,Mr.  ,Man,None-Control,History,,
44928,Mr.  ,Man,None-Control,Visual Arts,,
44929,Mr.  ,Man,None-Control,Visual Arts,,
44930,Mr.  ,Man,None-Control,Visual Arts,,
44931,Mr.  ,Man,None-Control,Visual Arts,,
44932,Mr.  ,Man,None-Control,Visual Arts,,
44933,Mr.  ,Man,None-Control,Visual Arts,,
44934,Mr.  ,Man,None-Control,Education,,
44935,Mr.  ,Man,None-Control,Education,,
44936,Mr.  ,Man,None-Control,Education,,
44937,Mr.  ,Man,None-Control,Education,,
44938,Mr.  ,Man,None-Control,Education,,
44939,Mr.  ,Man,None-Control,Education,,
44940,Mr.  ,Man,None-Control,Philosophy,,
44941,Mr.  ,Man,None-Control,Philosophy,,
44942,Mr.  ,Man,None-Control,Philosophy,,
44943,Mr.  ,Man,None-Control,Philosophy,,
44944,Mr.  ,Man,None-Control,Philosophy,,
44945,Mr.  ,Man,None-Control,Philosophy,,
44946,Mr.  ,Man,None-Control,Economics,,
44947,Mr.  ,Man,None-Control,Economics,,
44948,Mr.  ,Man,None-Control,Economics,,
44949,Mr.  ,Man,None-Control,Economics,,
44950,Mr.  ,Man,None-Control,Economics,,
44951,Mr.  ,Man,None-Control,Economics,,
44952,Mr.  ,Man,None-Control,Business,,
44953,Mr.  ,Man,None-Control,Business,,
44954,Mr.  ,Man,None-Control,Business,,
44955,Mr.  ,Man,None-Control,Business,,
44956,Mr.  ,Man,None-Control,Business,,
44957,Mr.  ,Man,None-Control,Business,,
44958,Mr.  ,Man,None-Control,Nursing,,
44959,Mr.  ,Man,None-Control,Nursing,,
44960,Mr.  ,Man,None-Control,Nursing,,
44961,Mr.  ,Man,None-Control,Nursing,,
44962,Mr.  ,Man,None-Control,Nursing,,
44963,Mr.  ,Man,None-Control,Nursing,,
44964,Mr.  ,Man,None-Control,Gender Studies,,
44965,Mr.  ,Man,None-Control,Gender Studies,,
44966,Mr.  ,Man,None-Control,Gender Studies,,
44967,Mr.  ,Man,None-Control,Gender Studies,,
44968,Mr.  ,Man,None-Control,Gender Studies,,
44969,Mr.  ,Man,None-Control,Gender Studies,,
44970,Mr.  ,Man,None-Control,Black Studies,,
44971,Mr.  ,Man,None-Control,Black Studies,,
44972,Mr.  ,Man,None-Control,Black Studies,,
44973,Mr.  ,Man,None-Control,Black Studies,,
44974,Mr.  ,Man,None-Control,Black Studies,,
44975,Mr.  ,Man,None-Control,Black Studies,,
44976,Mr.  ,Man,None-Control,None-Control,,
44977,Mr.  ,Man,None-Control,None-Control,,
44978,Mr.  ,Man,None-Control,None-Control,,
44979,Mr.  ,Man,None-Control,None-Control,,
44980,Mr.  ,Man,None-Control,None-Control,,
44981,Mr.  ,Man,None-Control,None-Control,,
44982,Mr. [REDACTED],Man,None-Control,Electrical Engineering,,
44983,Mr. [REDACTED],Man,None-Control,Electrical Engineering,,
44984,Mr. [REDACTED],Man,None-Control,Electrical Engineering,,
44985,Mr. [REDACTED],Man,None-Control,Electrical Engineering,,
44986,Mr. [REDACTED],Man,None-Control,Electrical Engineering,,
44987,Mr. [REDACTED],Man,None-Control,Electrical Engineering,,
44988,Mr. [REDACTED],Man,None-Control,Computer Science,,
44989,Mr. [REDACTED],Man,None-Control,Computer Science,,
44990,Mr. [REDACTED],Man,None-Control,Computer Science,,
44991,Mr. [REDACTED],Man,None-Control,Computer Science,,
44992,Mr. [REDACTED],Man,None-Control,Computer Science,,
44993,Mr. [REDACTED],Man,None-Control,Computer Science,,
44994,Mr. [REDACTED],Man,None-Control,Neuroscience,,
44995,Mr. [REDACTED],Man,None-Control,Neuroscience,,
44996,Mr. [REDACTED],Man,None-Control,Neuroscience,,
44997,Mr. [REDACTED],Man,None-Control,Neuroscience,,
44998,Mr. [REDACTED],Man,None-Control,Neuroscience,,
44999,Mr. [REDACTED],Man,None-Control,Neuroscience,,
45000,Mr. [REDACTED],Man,None-Control,Data Science,,
45001,Mr. [REDACTED],Man,None-Control,Data Science,,
45002,Mr. [REDACTED],Man,None-Control,Data Science,,
45003,Mr. [REDACTED],Man,None-Control,Data Science,,
45004,Mr. [REDACTED],Man,None-Control,Data Science,,
45005,Mr. [REDACTED],Man,None-Control,Data Science,,
45006,Mr. [REDACTED],Man,None-Control,Biology,,
45007,Mr. [REDACTED],Man,None-Control,Biology,,
45008,Mr. [REDACTED],Man,None-Control,Biology,,
45009,Mr. [REDACTED],Man,None-Control,Biology,,
45010,Mr. [REDACTED],Man,None-Control,Biology,,
45011,Mr. [REDACTED],Man,None-Control,Biology,,
45012,Mr. [REDACTED],Man,None-Control,Psychology,,
45013,Mr. [REDACTED],Man,None-Control,Psychology,,
45014,Mr. [REDACTED],Man,None-Control,Psychology,,
45015,Mr. [REDACTED],Man,None-Control,Psychology,,
45016,Mr. [REDACTED],Man,None-Control,Psychology,,
45017,Mr. [REDACTED],Man,None-Control,Psychology,,
45018,Mr. [REDACTED],Man,None-Control,Communication,,
45019,Mr. [REDACTED],Man,None-Control,Communication,,
45020,Mr. [REDACTED],Man,None-Control,Communication,,
45021,Mr. [REDACTED],Man,None-Control,Communication,,
45022,Mr. [REDACTED],Man,None-Control,Communication,,
45023,Mr. [REDACTED],Man,None-Control,Communication,,
45024,Mr. [REDACTED],Man,None-Control,History,,
45025,Mr. [REDACTED],Man,None-Control,History,,
45026,Mr. [REDACTED],Man,None-Control,History,,
45027,Mr. [REDACTED],Man,None-Control,History,,
45028,Mr. [REDACTED],Man,None-Control,History,,
45029,Mr. [REDACTED],Man,None-Control,History,,
45030,Mr. [REDACTED],Man,None-Control,Visual Arts,,
45031,Mr. [REDACTED],Man,None-Control,Visual Arts,,
45032,Mr. [REDACTED],Man,None-Control,Visual Arts,,
45033,Mr. [REDACTED],Man,None-Control,Visual Arts,,
45034,Mr. [REDACTED],Man,None-Control,Visual Arts,,
45035,Mr. [REDACTED],Man,None-Control,Visual Arts,,
45036,Mr. [REDACTED],Man,None-Control,Education,,
45037,Mr. [REDACTED],Man,None-Control,Education,,
45038,Mr. [REDACTED],Man,None-Control,Education,,
45039,Mr. [REDACTED],Man,None-Control,Education,,
45040,Mr. [REDACTED],Man,None-Control,Education,,
45041,Mr. [REDACTED],Man,None-Control,Education,,
45042,Mr. [REDACTED],Man,None-Control,Philosophy,,
45043,Mr. [REDACTED],Man,None-Control,Philosophy,,
45044,Mr. [REDACTED],Man,None-Control,Philosophy,,
45045,Mr. [REDACTED],Man,None-Control,Philosophy,,
45046,Mr. [REDACTED],Man,None-Control,Philosophy,,
45047,Mr. [REDACTED],Man,None-Control,Philosophy,,
45048,Mr. [REDACTED],Man,None-Control,Economics,,
45049,Mr. [REDACTED],Man,None-Control,Economics,,
45050,Mr. [REDACTED],Man,None-Control,Economics,,
45051,Mr. [REDACTED],Man,None-Control,Economics,,
45052,Mr. [REDACTED],Man,None-Control,Economics,,
45053,Mr. [REDACTED],Man,None-Control,Economics,,
45054,Mr. [REDACTED],Man,None-Control,Business,,
45055,Mr. [REDACTED],Man,None-Control,Business,,
45056,Mr. [REDACTED],Man,None-Control,Business,,
45057,Mr. [REDACTED],Man,None-Control,Business,,
45058,Mr. [REDACTED],Man,None-Control,Business,,
45059,Mr. [REDACTED],Man,None-Control,Business,,
45060,Mr. [REDACTED],Man,None-Control,Nursing,,
45061,Mr. [REDACTED],Man,None-Control,Nursing,,
45062,Mr. [REDACTED],Man,None-Control,Nursing,,
45063,Mr. [REDACTED],Man,None-Control,Nursing,,
45064,Mr. [REDACTED],Man,None-Control,Nursing,,
45065,Mr. [REDACTED],Man,None-Control,Nursing,,
45066,Mr. [REDACTED],Man,None-Control,Gender Studies,,
45067,Mr. [REDACTED],Man,None-Control,Gender Studies,,
45068,Mr. [REDACTED],Man,None-Control,Gender Studies,,
45069,Mr. [REDACTED],Man,None-Control,Gender Studies,,
45070,Mr. [REDACTED],Man,None-Control,Gender Studies,,
45071,Mr. [REDACTED],Man,None-Control,Gender Studies,,
45072,Mr. [REDACTED],Man,None-Control,Black Studies,,
45073,Mr. [REDACTED],Man,None-Control,Black Studies,,
45074,Mr. [REDACTED],Man,None-Control,Black Studies,,
45075,Mr. [REDACTED],Man,None-Control,Black Studies,,
45076,Mr. [REDACTED],Man,None-Control,Black Studies,,
45077,Mr. [REDACTED],Man,None-Control,Black Studies,,
45078,Mr. [REDACTED],Man,None-Control,None-Control,,
45079,Mr. [REDACTED],Man,None-Control,None-Control,,
45080,Mr. [REDACTED],Man,None-Control,None-Control,,
45081,Mr. [REDACTED],Man,None-Control,None-Control,,
45082,Mr. [REDACTED],Man,None-Control,None-Control,,
45083,Mr. [REDACTED],Man,None-Control,None-Control,,
45084,Mr. [REMOVED],Man,None-Control,Electrical Engineering,,
45085,Mr. [REMOVED],Man,None-Control,Electrical Engineering,,
45086,Mr. [REMOVED],Man,None-Control,Electrical Engineering,,
45087,Mr. [REMOVED],Man,None-Control,Electrical Engineering,,
45088,Mr. [REMOVED],Man,None-Control,Electrical Engineering,,
45089,Mr. [REMOVED],Man,None-Control,Electrical Engineering,,
45090,Mr. [REMOVED],Man,None-Control,Computer Science,,
45091,Mr. [REMOVED],Man,None-Control,Computer Science,,
45092,Mr. [REMOVED],Man,None-Control,Computer Science,,
45093,Mr. [REMOVED],Man,None-Control,Computer Science,,
45094,Mr. [REMOVED],Man,None-Control,Computer Science,,
45095,Mr. [REMOVED],Man,None-Control,Computer Science,,
45096,Mr. [REMOVED],Man,None-Control,Neuroscience,,
45097,Mr. [REMOVED],Man,None-Control,Neuroscience,,
45098,Mr. [REMOVED],Man,None-Control,Neuroscience,,
45099,Mr. [REMOVED],Man,None-Control,Neuroscience,,
45100,Mr. [REMOVED],Man,None-Control,Neuroscience,,
45101,Mr. [REMOVED],Man,None-Control,Neuroscience,,
45102,Mr. [REMOVED],Man,None-Control,Data Science,,
45103,Mr. [REMOVED],Man,None-Control,Data Science,,
45104,Mr. [REMOVED],Man,None-Control,Data Science,,
45105,Mr. [REMOVED],Man,None-Control,Data Science,,
45106,Mr. [REMOVED],Man,None-Control,Data Science,,
45107,Mr. [REMOVED],Man,None-Control,Data Science,,
45108,Mr. [REMOVED],Man,None-Control,Biology,,
45109,Mr. [REMOVED],Man,None-Control,Biology,,
45110,Mr. [REMOVED],Man,None-Control,Biology,,
45111,Mr. [REMOVED],Man,None-Control,Biology,,
45112,Mr. [REMOVED],Man,None-Control,Biology,,
45113,Mr. [REMOVED],Man,None-Control,Biology,,
45114,Mr. [REMOVED],Man,None-Control,Psychology,,
45115,Mr. [REMOVED],Man,None-Control,Psychology,,
45116,Mr. [REMOVED],Man,None-Control,Psychology,,
45117,Mr. [REMOVED],Man,None-Control,Psychology,,
45118,Mr. [REMOVED],Man,None-Control,Psychology,,
45119,Mr. [REMOVED],Man,None-Control,Psychology,,
45120,Mr. [REMOVED],Man,None-Control,Communication,,
45121,Mr. [REMOVED],Man,None-Control,Communication,,
45122,Mr. [REMOVED],Man,None-Control,Communication,,
45123,Mr. [REMOVED],Man,None-Control,Communication,,
45124,Mr. [REMOVED],Man,None-Control,Communication,,
45125,Mr. [REMOVED],Man,None-Control,Communication,,
45126,Mr. [REMOVED],Man,None-Control,History,,
45127,Mr. [REMOVED],Man,None-Control,History,,
45128,Mr. [REMOVED],Man,None-Control,History,,
45129,Mr. [REMOVED],Man,None-Control,History,,
45130,Mr. [REMOVED],Man,None-Control,History,,
45131,Mr. [REMOVED],Man,None-Control,History,,
45132,Mr. [REMOVED],Man,None-Control,Visual Arts,,
45133,Mr. [REMOVED],Man,None-Control,Visual Arts,,
45134,Mr. [REMOVED],Man,None-Control,Visual Arts,,
45135,Mr. [REMOVED],Man,None-Control,Visual Arts,,
45136,Mr. [REMOVED],Man,None-Control,Visual Arts,,
45137,Mr. [REMOVED],Man,None-Control,Visual Arts,,
45138,Mr. [REMOVED],Man,None-Control,Education,,
45139,Mr. [REMOVED],Man,None-Control,Education,,
45140,Mr. [REMOVED],Man,None-Control,Education,,
45141,Mr. [REMOVED],Man,None-Control,Education,,
45142,Mr. [REMOVED],Man,None-Control,Education,,
45143,Mr. [REMOVED],Man,None-Control,Education,,
45144,Mr. [REMOVED],Man,None-Control,Philosophy,,
45145,Mr. [REMOVED],Man,None-Control,Philosophy,,
45146,Mr. [REMOVED],Man,None-Control,Philosophy,,
45147,Mr. [REMOVED],Man,None-Control,Philosophy,,
45148,Mr. [REMOVED],Man,None-Control,Philosophy,,
45149,Mr. [REMOVED],Man,None-Control,Philosophy,,
45150,Mr. [REMOVED],Man,None-Control,Economics,,
45151,Mr. [REMOVED],Man,None-Control,Economics,,
45152,Mr. [REMOVED],Man,None-Control,Economics,,
45153,Mr. [REMOVED],Man,None-Control,Economics,,
45154,Mr. [REMOVED],Man,None-Control,Economics,,
45155,Mr. [REMOVED],Man,None-Control,Economics,,
45156,Mr. [REMOVED],Man,None-Control,Business,,
45157,Mr. [REMOVED],Man,None-Control,Business,,
45158,Mr. [REMOVED],Man,None-Control,Business,,
45159,Mr. [REMOVED],Man,None-Control,Business,,
45160,Mr. [REMOVED],Man,None-Control,Business,,
45161,Mr. [REMOVED],Man,None-Control,Business,,
45162,Mr. [REMOVED],Man,None-Control,Nursing,,
45163,Mr. [REMOVED],Man,None-Control,Nursing,,
45164,Mr. [REMOVED],Man,None-Control,Nursing,,
45165,Mr. [REMOVED],Man,None-Control,Nursing,,
45166,Mr. [REMOVED],Man,None-Control,Nursing,,
45167,Mr. [REMOVED],Man,None-Control,Nursing,,
45168,Mr. [REMOVED],Man,None-Control,Gender Studies,,
45169,Mr. [REMOVED],Man,None-Control,Gender Studies,,
45170,Mr. [REMOVED],Man,None-Control,Gender Studies,,
45171,Mr. [REMOVED],Man,None-Control,Gender Studies,,
45172,Mr. [REMOVED],Man,None-Control,Gender Studies,,
45173,Mr. [REMOVED],Man,None-Control,Gender Studies,,
45174,Mr. [REMOVED],Man,None-Control,Black Studies,,
45175,Mr. [REMOVED],Man,None-Control,Black Studies,,
45176,Mr. [REMOVED],Man,None-Control,Black Studies,,
45177,Mr. [REMOVED],Man,None-Control,Black Studies,,
45178,Mr. [REMOVED],Man,None-Control,Black Studies,,
45179,Mr. [REMOVED],Man,None-Control,Black Studies,,
45180,Mr. [REMOVED],Man,None-Control,None-Control,,
45181,Mr. [REMOVED],Man,None-Control,None-Control,,
45182,Mr. [REMOVED],Man,None-Control,None-Control,,
45183,Mr. [REMOVED],Man,None-Control,None-Control,,
45184,Mr. [REMOVED],Man,None-Control,None-Control,,
45185,Mr. [REMOVED],Man,None-Control,None-Control,,
45186,Mr. [LAST NAME],Man,None-Control,Electrical Engineering,,
45187,Mr. [LAST NAME],Man,None-Control,Electrical Engineering,,
45188,Mr. [LAST NAME],Man,None-Control,Electrical Engineering,,
45189,Mr. [LAST NAME],Man,None-Control,Electrical Engineering,,
45190,Mr. [LAST NAME],Man,None-Control,Electrical Engineering,,
45191,Mr. [LAST NAME],Man,None-Control,Electrical Engineering,,
45192,Mr. [LAST NAME],Man,None-Control,Computer Science,,
45193,Mr. [LAST NAME],Man,None-Control,Computer Science,,
45194,Mr. [LAST NAME],Man,None-Control,Computer Science,,
45195,Mr. [LAST NAME],Man,None-Control,Computer Science,,
45196,Mr. [LAST NAME],Man,None-Control,Computer Science,,
45197,Mr. [LAST NAME],Man,None-Control,Computer Science,,
45198,Mr. [LAST NAME],Man,None-Control,Neuroscience,,
45199,Mr. [LAST NAME],Man,None-Control,Neuroscience,,
45200,Mr. [LAST NAME],Man,None-Control,Neuroscience,,
45201,Mr. [LAST NAME],Man,None-Control,Neuroscience,,
45202,Mr. [LAST NAME],Man,None-Control,Neuroscience,,
45203,Mr. [LAST NAME],Man,None-Control,Neuroscience,,
45204,Mr. [LAST NAME],Man,None-Control,Data Science,,
45205,Mr. [LAST NAME],Man,None-Control,Data Science,,
45206,Mr. [LAST NAME],Man,None-Control,Data Science,,
45207,Mr. [LAST NAME],Man,None-Control,Data Science,,
45208,Mr. [LAST NAME],Man,None-Control,Data Science,,
45209,Mr. [LAST NAME],Man,None-Control,Data Science,,
45210,Mr. [LAST NAME],Man,None-Control,Biology,,
45211,Mr. [LAST NAME],Man,None-Control,Biology,,
45212,Mr. [LAST NAME],Man,None-Control,Biology,,
45213,Mr. [LAST NAME],Man,None-Control,Biology,,
45214,Mr. [LAST NAME],Man,None-Control,Biology,,
45215,Mr. [LAST NAME],Man,None-Control,Biology,,
45216,Mr. [LAST NAME],Man,None-Control,Psychology,,
45217,Mr. [LAST NAME],Man,None-Control,Psychology,,
45218,Mr. [LAST NAME],Man,None-Control,Psychology,,
45219,Mr. [LAST NAME],Man,None-Control,Psychology,,
45220,Mr. [LAST NAME],Man,None-Control,Psychology,,
45221,Mr. [LAST NAME],Man,None-Control,Psychology,,
45222,Mr. [LAST NAME],Man,None-Control,Communication,,
45223,Mr. [LAST NAME],Man,None-Control,Communication,,
45224,Mr. [LAST NAME],Man,None-Control,Communication,,
45225,Mr. [LAST NAME],Man,None-Control,Communication,,
45226,Mr. [LAST NAME],Man,None-Control,Communication,,
45227,Mr. [LAST NAME],Man,None-Control,Communication,,
45228,Mr. [LAST NAME],Man,None-Control,History,,
45229,Mr. [LAST NAME],Man,None-Control,History,,
45230,Mr. [LAST NAME],Man,None-Control,History,,
45231,Mr. [LAST NAME],Man,None-Control,History,,
45232,Mr. [LAST NAME],Man,None-Control,History,,
45233,Mr. [LAST NAME],Man,None-Control,History,,
45234,Mr. [LAST NAME],Man,None-Control,Visual Arts,,
45235,Mr. [LAST NAME],Man,None-Control,Visual Arts,,
45236,Mr. [LAST NAME],Man,None-Control,Visual Arts,,
45237,Mr. [LAST NAME],Man,None-Control,Visual Arts,,
45238,Mr. [LAST NAME],Man,None-Control,Visual Arts,,
45239,Mr. [LAST NAME],Man,None-Control,Visual Arts,,
45240,Mr. [LAST NAME],Man,None-Control,Education,,
45241,Mr. [LAST NAME],Man,None-Control,Education,,
45242,Mr. [LAST NAME],Man,None-Control,Education,,
45243,Mr. [LAST NAME],Man,None-Control,Education,,
45244,Mr. [LAST NAME],Man,None-Control,Education,,
45245,Mr. [LAST NAME],Man,None-Control,Education,,
45246,Mr. [LAST NAME],Man,None-Control,Philosophy,,
45247,Mr. [LAST NAME],Man,None-Control,Philosophy,,
45248,Mr. [LAST NAME],Man,None-Control,Philosophy,,
45249,Mr. [LAST NAME],Man,None-Control,Philosophy,,
45250,Mr. [LAST NAME],Man,None-Control,Philosophy,,
45251,Mr. [LAST NAME],Man,None-Control,Philosophy,,
45252,Mr. [LAST NAME],Man,None-Control,Economics,,
45253,Mr. [LAST NAME],Man,None-Control,Economics,,
45254,Mr. [LAST NAME],Man,None-Control,Economics,,
45255,Mr. [LAST NAME],Man,None-Control,Economics,,
45256,Mr. [LAST NAME],Man,None-Control,Economics,,
45257,Mr. [LAST NAME],Man,None-Control,Economics,,
45258,Mr. [LAST NAME],Man,None-Control,Business,,
45259,Mr. [LAST NAME],Man,None-Control,Business,,
45260,Mr. [LAST NAME],Man,None-Control,Business,,
45261,Mr. [LAST NAME],Man,None-Control,Business,,
45262,Mr. [LAST NAME],Man,None-Control,Business,,
45263,Mr. [LAST NAME],Man,None-Control,Business,,
45264,Mr. [LAST NAME],Man,None-Control,Nursing,,
45265,Mr. [LAST NAME],Man,None-Control,Nursing,,
45266,Mr. [LAST NAME],Man,None-Control,Nursing,,
45267,Mr. [LAST NAME],Man,None-Control,Nursing,,
45268,Mr. [LAST NAME],Man,None-Control,Nursing,,
45269,Mr. [LAST NAME],Man,None-Control,Nursing,,
45270,Mr. [LAST NAME],Man,None-Control,Gender Studies,,
45271,Mr. [LAST NAME],Man,None-Control,Gender Studies,,
45272,Mr. [LAST NAME],Man,None-Control,Gender Studies,,
45273,Mr. [LAST NAME],Man,None-Control,Gender Studies,,
45274,Mr. [LAST NAME],Man,None-Control,Gender Studies,,
45275,Mr. [LAST NAME],Man,None-Control,Gender Studies,,
45276,Mr. [LAST NAME],Man,None-Control,Black Studies,,
45277,Mr. [LAST NAME],Man,None-Control,Black Studies,,
45278,Mr. [LAST NAME],Man,None-Control,Black Studies,,
45279,Mr. [LAST NAME],Man,None-Control,Black Studies,,
45280,Mr. [LAST NAME],Man,None-Control,Black Studies,,
45281,Mr. [LAST NAME],Man,None-Control,Black Studies,,
45282,Mr. [LAST NAME],Man,None-Control,None-Control,,
45283,Mr. [LAST NAME],Man,None-Control,None-Control,,
45284,Mr. [LAST NAME],Man,None-Control,None-Control,,
45285,Mr. [LAST NAME],Man,None-Control,None-Control,,
45286,Mr. [LAST NAME],Man,None-Control,None-Control,,
45287,Mr. [LAST NAME],Man,None-Control,None-Control,,
45288,Mr.  ,Man,None-Control,Electrical Engineering,,
45289,Mr.  ,Man,None-Control,Electrical Engineering,,
45290,Mr.  ,Man,None-Control,Electrical Engineering,,
45291,Mr.  ,Man,None-Control,Electrical Engineering,,
45292,Mr.  ,Man,None-Control,Electrical Engineering,,
45293,Mr.  ,Man,None-Control,Electrical Engineering,,
45294,Mr.  ,Man,None-Control,Computer Science,,
45295,Mr.  ,Man,None-Control,Computer Science,,
45296,Mr.  ,Man,None-Control,Computer Science,,
45297,Mr.  ,Man,None-Control,Computer Science,,
45298,Mr.  ,Man,None-Control,Computer Science,,
45299,Mr.  ,Man,None-Control,Computer Science,,
45300,Mr.  ,Man,None-Control,Neuroscience,,
45301,Mr.  ,Man,None-Control,Neuroscience,,
45302,Mr.  ,Man,None-Control,Neuroscience,,
45303,Mr.  ,Man,None-Control,Neuroscience,,
45304,Mr.  ,Man,None-Control,Neuroscience,,
45305,Mr.  ,Man,None-Control,Neuroscience,,
45306,Mr.  ,Man,None-Control,Data Science,,
45307,Mr.  ,Man,None-Control,Data Science,,
45308,Mr.  ,Man,None-Control,Data Science,,
45309,Mr.  ,Man,None-Control,Data Science,,
45310,Mr.  ,Man,None-Control,Data Science,,
45311,Mr.  ,Man,None-Control,Data Science,,
45312,Mr.  ,Man,None-Control,Biology,,
45313,Mr.  ,Man,None-Control,Biology,,
45314,Mr.  ,Man,None-Control,Biology,,
45315,Mr.  ,Man,None-Control,Biology,,
45316,Mr.  ,Man,None-Control,Biology,,
45317,Mr.  ,Man,None-Control,Biology,,
45318,Mr.  ,Man,None-Control,Psychology,,
45319,Mr.  ,Man,None-Control,Psychology,,
45320,Mr.  ,Man,None-Control,Psychology,,
45321,Mr.  ,Man,None-Control,Psychology,,
45322,Mr.  ,Man,None-Control,Psychology,,
45323,Mr.  ,Man,None-Control,Psychology,,
45324,Mr.  ,Man,None-Control,Communication,,
45325,Mr.  ,Man,None-Control,Communication,,
45326,Mr.  ,Man,None-Control,Communication,,
45327,Mr.  ,Man,None-Control,Communication,,
45328,Mr.  ,Man,None-Control,Communication,,
45329,Mr.  ,Man,None-Control,Communication,,
45330,Mr.  ,Man,None-Control,History,,
45331,Mr.  ,Man,None-Control,History,,
45332,Mr.  ,Man,None-Control,History,,
45333,Mr.  ,Man,None-Control,History,,
45334,Mr.  ,Man,None-Control,History,,
45335,Mr.  ,Man,None-Control,History,,
45336,Mr.  ,Man,None-Control,Visual Arts,,
45337,Mr.  ,Man,None-Control,Visual Arts,,
45338,Mr.  ,Man,None-Control,Visual Arts,,
45339,Mr.  ,Man,None-Control,Visual Arts,,
45340,Mr.  ,Man,None-Control,Visual Arts,,
45341,Mr.  ,Man,None-Control,Visual Arts,,
45342,Mr.  ,Man,None-Control,Education,,
45343,Mr.  ,Man,None-Control,Education,,
45344,Mr.  ,Man,None-Control,Education,,
45345,Mr.  ,Man,None-Control,Education,,
45346,Mr.  ,Man,None-Control,Education,,
45347,Mr.  ,Man,None-Control,Education,,
45348,Mr.  ,Man,None-Control,Philosophy,,
45349,Mr.  ,Man,None-Control,Philosophy,,
45350,Mr.  ,Man,None-Control,Philosophy,,
45351,Mr.  ,Man,None-Control,Philosophy,,
45352,Mr.  ,Man,None-Control,Philosophy,,
45353,Mr.  ,Man,None-Control,Philosophy,,
45354,Mr.  ,Man,None-Control,Economics,,
45355,Mr.  ,Man,None-Control,Economics,,
45356,Mr.  ,Man,None-Control,Economics,,
45357,Mr.  ,Man,None-Control,Economics,,
45358,Mr.  ,Man,None-Control,Economics,,
45359,Mr.  ,Man,None-Control,Economics,,
45360,Mr.  ,Man,None-Control,Business,,
45361,Mr.  ,Man,None-Control,Business,,
45362,Mr.  ,Man,None-Control,Business,,
45363,Mr.  ,Man,None-Control,Business,,
45364,Mr.  ,Man,None-Control,Business,,
45365,Mr.  ,Man,None-Control,Business,,
45366,Mr.  ,Man,None-Control,Nursing,,
45367,Mr.  ,Man,None-Control,Nursing,,
45368,Mr.  ,Man,None-Control,Nursing,,
45369,Mr.  ,Man,None-Control,Nursing,,
45370,Mr.  ,Man,None-Control,Nursing,,
45371,Mr.  ,Man,None-Control,Nursing,,
45372,Mr.  ,Man,None-Control,Gender Studies,,
45373,Mr.  ,Man,None-Control,Gender Studies,,
45374,Mr.  ,Man,None-Control,Gender Studies,,
45375,Mr.  ,Man,None-Control,Gender Studies,,
45376,Mr.  ,Man,None-Control,Gender Studies,,
45377,Mr.  ,Man,None-Control,Gender Studies,,
45378,Mr.  ,Man,None-Control,Black Studies,,
45379,Mr.  ,Man,None-Control,Black Studies,,
45380,Mr.  ,Man,None-Control,Black Studies,,
45381,Mr.  ,Man,None-Control,Black Studies,,
45382,Mr.  ,Man,None-Control,Black Studies,,
45383,Mr.  ,Man,None-Control,Black Studies,,
45384,Mr.  ,Man,None-Control,None-Control,,
45385,Mr.  ,Man,None-Control,None-Control,,
45386,Mr.  ,Man,None-Control,None-Control,,
45387,Mr.  ,Man,None-Control,None-Control,,
45388,Mr.  ,Man,None-Control,None-Control,,
45389,Mr.  ,Man,None-Control,None-Control,,
45390,Mr. [REDACTED],Man,None-Control,Electrical Engineering,,
45391,Mr. [REDACTED],Man,None-Control,Electrical Engineering,,
45392,Mr. [REDACTED],Man,None-Control,Electrical Engineering,,
45393,Mr. [REDACTED],Man,None-Control,Electrical Engineering,,
45394,Mr. [REDACTED],Man,None-Control,Electrical Engineering,,
45395,Mr. [REDACTED],Man,None-Control,Electrical Engineering,,
45396,Mr. [REDACTED],Man,None-Control,Computer Science,,
45397,Mr. [REDACTED],Man,None-Control,Computer Science,,
45398,Mr. [REDACTED],Man,None-Control,Computer Science,,
45399,Mr. [REDACTED],Man,None-Control,Computer Science,,
45400,Mr. [REDACTED],Man,None-Control,Computer Science,,
45401,Mr. [REDACTED],Man,None-Control,Computer Science,,
45402,Mr. [REDACTED],Man,None-Control,Neuroscience,,
45403,Mr. [REDACTED],Man,None-Control,Neuroscience,,
45404,Mr. [REDACTED],Man,None-Control,Neuroscience,,
45405,Mr. [REDACTED],Man,None-Control,Neuroscience,,
45406,Mr. [REDACTED],Man,None-Control,Neuroscience,,
45407,Mr. [REDACTED],Man,None-Control,Neuroscience,,
45408,Mr. [REDACTED],Man,None-Control,Data Science,,
45409,Mr. [REDACTED],Man,None-Control,Data Science,,
45410,Mr. [REDACTED],Man,None-Control,Data Science,,
45411,Mr. [REDACTED],Man,None-Control,Data Science,,
45412,Mr. [REDACTED],Man,None-Control,Data Science,,
45413,Mr. [REDACTED],Man,None-Control,Data Science,,
45414,Mr. [REDACTED],Man,None-Control,Biology,,
45415,Mr. [REDACTED],Man,None-Control,Biology,,
